ID_TICKET,TYPE,STATUT_FERMETURE,PRIORITE,HORO_DATE_OUVERTURE,RESOLVED_AT,DUREE_RESO_H
6649,Cancellation request,Closed,Low,2020-04-20,2023-06-01 10:27:14,27298.45388888889
6650,Product inquiry,Closed,Critical,2020-12-01,2023-06-01 23:43:15,21911.720833333333
6651,Technical issue,Closed,High,2020-05-24,2023-06-01 11:27:17,26483.45472222222
6652,Cancellation request,Closed,Critical,2020-07-23,2023-06-01 00:31:19,25032.521944444445
6653,Billing inquiry,Closed,Critical,2021-07-24,2023-06-01 15:55:21,16263.9225
6654,Refund request,Closed,Low,2020-11-11,2023-06-01 20:22:23,22388.373055555556
6657,Billing inquiry,Closed,Low,2020-10-15,2023-06-01 23:30:26,23039.507222222222
6659,Refund request,Closed,Low,2020-11-02,2023-06-01 11:22:27,22595.37416666667
6660,Cancellation request,Closed,Medium,2021-01-02,2023-06-01 01:25:29,21121.424722222222
6666,Billing inquiry,Closed,High,2020-11-20,2023-06-01 06:53:34,22158.89277777778
6670,Product inquiry,Closed,Low,2020-01-20,2023-06-01 13:45:40,29485.76111111111
6678,Technical issue,Closed,Critical,2021-03-30,2023-06-01 01:41:52,19033.69777777778
6680,Product inquiry,Closed,High,2020-08-01,2023-06-01 16:39:56,24832.665555555555
6683,Billing inquiry,Closed,High,2020-01-12,2023-06-01 21:37:01,29685.616944444446
6686,Product inquiry,Closed,Critical,2020-06-30,2023-06-01 06:04:07,25590.06861111111
6687,Cancellation request,Closed,Medium,2021-10-22,2023-06-01 00:50:07,14088.835277777778
6689,Cancellation request,Closed,Low,2021-06-28,2023-06-01 06:09:11,16878.153055555555
6690,Product inquiry,Closed,Low,2020-12-15,2023-06-01 04:59:13,21556.986944444445
6691,Product inquiry,Closed,High,2021-10-24,2023-06-01 12:47:14,14052.787222222221
6696,Technical issue,Closed,High,2020-10-11,2023-06-01 03:58:21,23115.9725
6700,Cancellation request,Closed,Critical,2021-11-12,2023-06-01 07:36:26,13591.607222222223
6702,Cancellation request,Closed,Low,2020-01-09,2023-06-01 09:51:28,29745.85777777778
6706,Cancellation request,Closed,Low,2021-06-02,2023-06-01 22:45:35,17518.75972222222
6708,Refund request,Closed,High,2021-10-24,2023-06-01 01:13:38,14041.227222222222
6709,Billing inquiry,Closed,Medium,2021-11-15,2023-06-01 21:20:40,13533.344444444445
6711,Technical issue,Closed,Medium,2020-01-27,2023-06-01 15:56:44,29319.945555555554
6712,Cancellation request,Closed,Medium,2020-12-04,2023-06-01 16:20:44,21832.345555555556
6714,Product inquiry,Closed,Critical,2021-04-30,2023-06-01 01:07:48,18289.13
6716,Billing inquiry,Closed,High,2021-10-07,2023-06-02 00:16:50,14472.280555555555
6723,Billing inquiry,Closed,Medium,2021-06-29,2023-06-01 19:22:01,16867.366944444446
6727,Cancellation request,Closed,Medium,2020-01-10,2023-06-01 17:33:07,29729.551944444444
6729,Cancellation request,Closed,Critical,2020-04-28,2023-06-01 08:24:09,27104.4025
6732,Billing inquiry,Closed,Low,2021-03-16,2023-06-01 07:24:14,19375.40388888889
6737,Billing inquiry,Closed,Low,2021-09-11,2023-06-01 19:31:21,15091.5225
6738,Refund request,Closed,High,2021-09-25,2023-06-01 03:07:22,14739.122777777779
6739,Technical issue,Closed,Medium,2021-05-16,2023-06-01 00:38:24,17904.64
6740,Technical issue,Closed,Low,2021-01-26,2023-06-01 05:58:25,20549.973611111112
6741,Cancellation request,Closed,High,2021-10-07,2023-06-01 16:55:26,14464.923888888889
6746,Technical issue,Closed,Medium,2020-06-11,2023-06-01 08:52:33,26048.87583333333
6750,Technical issue,Closed,Medium,2021-01-22,2023-06-01 00:35:37,20640.59361111111
6754,Refund request,Closed,Critical,2021-01-08,2023-06-01 04:39:40,20980.661111111112
6760,Cancellation request,Closed,High,2021-04-01,2023-06-01 01:39:51,18985.664166666666
6764,Technical issue,Closed,Critical,2021-08-22,2023-06-01 06:41:58,15558.699444444444
6766,Technical issue,Closed,High,2021-08-22,2023-06-01 18:46:01,15570.766944444444
6769,Product inquiry,Closed,High,2021-08-15,2023-06-01 02:26:06,15722.435
6774,Billing inquiry,Closed,Medium,2020-03-14,2023-06-01 21:39:14,28197.65388888889
6775,Billing inquiry,Closed,Medium,2021-05-09,2023-06-01 04:51:16,18076.854444444445
6778,Refund request,Closed,Low,2020-08-18,2023-06-01 01:28:21,24409.4725
6780,Product inquiry,Closed,Medium,2021-09-28,2023-06-01 02:08:24,14666.14
6784,Billing inquiry,Closed,Low,2021-03-29,2023-06-01 06:30:28,19062.507777777777
6785,Billing inquiry,Closed,High,2021-12-07,2023-06-01 05:09:30,12989.158333333333
6786,Product inquiry,Closed,Medium,2020-02-08,2023-06-01 20:54:32,29036.908888888887
6791,Cancellation request,Closed,High,2021-06-08,2023-06-01 20:08:39,17372.144166666665
6794,Refund request,Closed,Critical,2021-10-19,2023-06-01 15:41:42,14175.695
6813,Technical issue,Closed,Critical,2020-07-27,2023-06-01 20:30:09,24956.5025
6815,Billing inquiry,Closed,High,2020-06-25,2023-06-01 06:29:11,25710.48638888889
6816,Technical issue,Closed,High,2020-12-13,2023-06-01 08:46:13,21608.770277777778
6817,Billing inquiry,Closed,Low,2021-08-13,2023-06-01 16:27:15,15784.454166666666
6821,Refund request,Closed,Medium,2020-06-25,2023-06-01 09:32:20,25713.53888888889
6823,Technical issue,Closed,Medium,2020-06-28,2023-06-01 05:49:22,25637.82277777778
6824,Refund request,Closed,High,2020-10-17,2023-06-01 23:21:23,22991.35638888889
6829,Cancellation request,Closed,High,2021-03-07,2023-06-01 09:48:31,19593.80861111111
6830,Product inquiry,Closed,Low,2020-12-24,2023-06-01 07:31:32,21343.525555555556
6833,Technical issue,Closed,High,2020-03-11,2023-06-01 21:29:35,28269.493055555555
6835,Technical issue,Closed,Critical,2021-09-15,2023-06-01 01:42:39,14977.710833333333
6838,Refund request,Closed,Low,2020-02-11,2023-06-01 17:42:42,28961.711666666666
6840,Technical issue,Closed,High,2021-08-13,2023-06-01 00:37:44,15768.628888888888
6846,Cancellation request,Closed,High,2021-01-22,2023-06-01 07:55:51,20647.930833333332
6848,Refund request,Closed,High,2020-01-31,2023-06-01 23:42:53,29231.714722222223
6853,Product inquiry,Closed,Critical,2020-03-04,2023-06-01 03:44:59,28419.749722222223
6857,Billing inquiry,Closed,Medium,2020-09-26,2023-06-01 16:02:05,23488.034722222223
6868,Product inquiry,Closed,High,2021-05-12,2023-06-01 02:34:21,18002.5725
6869,Technical issue,Closed,Medium,2020-02-26,2023-06-01 23:36:23,28607.60638888889
6882,Cancellation request,Closed,Critical,2020-07-13,2023-06-01 03:46:41,25275.778055555555
6884,Technical issue,Closed,Low,2021-10-13,2023-06-01 10:25:45,14314.429166666667
6887,Refund request,Closed,Medium,2020-06-04,2023-06-01 12:10:50,26220.180555555555
6890,Refund request,Closed,High,2020-08-07,2023-06-01 07:57:53,24679.964722222223
6891,Product inquiry,Closed,Low,2021-03-29,2023-06-01 20:54:54,19076.915
6892,Billing inquiry,Closed,Medium,2020-09-09,2023-06-01 19:17:56,23899.29888888889
6894,Refund request,Closed,Low,2021-02-18,2023-06-01 17:52:00,20009.866666666665
6897,Refund request,Closed,Low,2020-05-30,2023-06-01 16:30:02,26344.500555555554
6900,Product inquiry,Closed,Medium,2021-10-27,2023-06-01 11:03:07,13979.051944444445
6901,Cancellation request,Closed,Low,2021-10-07,2023-06-01 07:33:09,14455.5525
6902,Billing inquiry,Closed,Critical,2020-12-15,2023-06-01 11:04:10,21563.069444444445
6907,Billing inquiry,Closed,Critical,2021-11-28,2023-06-01 03:34:16,13203.57111111111
6910,Refund request,Closed,Medium,2020-05-29,2023-06-01 01:58:21,26353.9725
6911,Product inquiry,Closed,Critical,2021-08-29,2023-06-01 12:22:23,15396.373055555556
6914,Billing inquiry,Closed,Medium,2021-09-12,2023-06-01 00:34:28,15048.574444444444
6922,Billing inquiry,Closed,Critical,2021-02-25,2023-06-01 19:00:37,19843.01027777778
6933,Billing inquiry,Closed,Low,2020-03-15,2023-06-01 13:40:50,28165.680555555555
6936,Billing inquiry,Closed,Medium,2021-01-13,2023-06-01 06:01:54,20862.031666666666
6937,Billing inquiry,Closed,Medium,2021-08-11,2023-06-01 21:08:56,15837.148888888889
6938,Product inquiry,Closed,Critical,2020-12-28,2023-06-01 06:01:57,21246.0325
6946,Product inquiry,Closed,High,2020-11-13,2023-06-01 20:48:09,22340.8025
6952,Refund request,Closed,Medium,2021-02-05,2023-06-01 22:14:18,20326.238333333335
6957,Product inquiry,Closed,Low,2020-12-18,2023-06-01 07:02:24,21487.04
6959,Refund request,Closed,High,2021-02-09,2023-06-01 00:51:26,20208.85722222222
6962,Billing inquiry,Closed,High,2021-11-15,2023-06-01 17:48:29,13529.808055555555
6965,Product inquiry,Closed,Medium,2021-08-10,2023-06-01 14:41:33,15854.6925
6967,Refund request,Closed,Medium,2020-01-08,2023-06-01 21:10:36,29781.176666666666
6968,Refund request,Closed,Critical,2020-08-23,2023-06-01 19:53:38,24307.893888888888
6975,Cancellation request,Closed,High,2020-09-27,2023-06-01 19:27:47,23467.463055555556
6976,Refund request,Closed,Low,2020-09-15,2023-06-01 16:59:47,23752.99638888889
6977,Product inquiry,Closed,Medium,2021-10-20,2023-06-01 06:19:49,14142.330277777777
6983,Technical issue,Closed,Low,2021-12-05,2023-06-01 05:53:57,13037.899166666666
6984,Cancellation request,Closed,Critical,2021-09-12,2023-06-01 01:01:58,15049.032777777778
6985,Billing inquiry,Closed,High,2020-07-25,2023-06-01 10:09:59,24994.16638888889
6993,Billing inquiry,Closed,High,2020-06-16,2023-06-01 21:16:11,25941.269722222223
6995,Technical issue,Closed,Low,2021-09-10,2023-06-02 00:25:14,15120.420555555556
6996,Cancellation request,Closed,Critical,2021-12-05,2023-06-01 11:37:16,13043.621111111112
6998,Billing inquiry,Closed,Critical,2020-11-02,2023-06-01 08:48:19,22592.805277777778
7000,Billing inquiry,Closed,Critical,2020-11-21,2023-06-01 07:28:21,22135.4725
7001,Refund request,Closed,Low,2021-06-07,2023-06-01 10:18:22,17386.306111111113
7002,Refund request,Closed,Low,2020-08-28,2023-06-01 23:47:23,24191.789722222224
7003,Cancellation request,Closed,Medium,2020-09-06,2023-06-01 14:43:24,23966.72333333333
7005,Technical issue,Closed,High,2020-09-29,2023-06-01 10:28:26,23410.47388888889
7006,Product inquiry,Closed,Low,2021-12-24,2023-06-01 11:36:28,12587.607777777777
7009,Billing inquiry,Closed,Medium,2021-01-10,2023-06-01 03:29:31,20931.491944444446
7014,Cancellation request,Closed,Medium,2021-12-02,2023-06-01 16:33:38,13120.560555555556
7019,Cancellation request,Closed,High,2021-11-21,2023-06-01 20:09:44,13388.162222222221
7025,Cancellation request,Closed,Medium,2021-06-07,2023-06-01 06:35:50,17382.597222222223
7027,Technical issue,Closed,Critical,2021-07-03,2023-06-01 15:45:53,16767.764722222222
7029,Technical issue,Closed,High,2021-10-26,2023-06-01 04:33:56,13996.565555555555
7030,Billing inquiry,Closed,Critical,2020-11-14,2023-06-01 15:12:57,22311.215833333332
7038,Refund request,Closed,High,2020-04-15,2023-06-01 11:46:10,27419.769444444446
7040,Product inquiry,Closed,Critical,2021-07-13,2023-06-01 10:34:13,16522.570277777777
7042,Refund request,Closed,Low,2021-04-19,2023-06-01 03:09:16,18555.154444444444
7052,Technical issue,Closed,High,2021-11-10,2023-06-01 14:04:28,13646.074444444444
7055,Product inquiry,Closed,Low,2020-09-13,2023-06-01 14:21:31,23798.35861111111
7056,Refund request,Closed,Low,2020-10-30,2023-06-01 05:51:32,22661.858888888888
7057,Cancellation request,Closed,Medium,2020-12-08,2023-06-01 09:23:34,21729.39277777778
7058,Cancellation request,Closed,High,2021-04-21,2023-06-01 05:06:36,18509.11
7061,Billing inquiry,Closed,Low,2021-02-01,2023-06-01 04:34:42,20404.578333333335
7063,Refund request,Closed,Medium,2021-08-29,2023-06-01 05:28:44,15389.478888888889
7064,Refund request,Closed,High,2020-12-14,2023-06-01 08:37:45,21584.629166666666
7065,Technical issue,Closed,Critical,2021-12-04,2023-06-01 02:56:46,13058.94611111111
7072,Billing inquiry,Closed,Medium,2021-03-30,2023-06-01 10:52:54,19042.881666666668
7073,Technical issue,Closed,Critical,2021-08-27,2023-06-01 10:58:56,15442.982222222223
7076,Product inquiry,Closed,Low,2021-01-22,2023-06-01 10:49:59,20650.833055555555
7080,Product inquiry,Closed,Medium,2021-03-01,2023-06-01 17:04:05,19745.068055555555
7091,Refund request,Closed,Medium,2020-07-29,2023-06-01 16:05:23,24904.089722222223
7096,Billing inquiry,Closed,Medium,2020-03-29,2023-06-01 04:48:27,27820.8075
7097,Technical issue,Closed,High,2021-05-29,2023-06-02 00:03:28,17616.057777777776
7098,Billing inquiry,Closed,High,2020-11-07,2023-06-01 14:00:30,22478.008333333335
7100,Refund request,Closed,Medium,2020-04-13,2023-06-01 17:47:32,27473.792222222222
7103,Billing inquiry,Closed,High,2020-02-17,2023-06-01 15:46:37,28815.776944444446
7106,Billing inquiry,Closed,Medium,2020-07-18,2023-06-01 07:26:42,25159.445
7107,Billing inquiry,Closed,Medium,2020-04-04,2023-06-01 21:18:42,27693.31166666667
7108,Technical issue,Closed,High,2021-06-15,2023-06-01 01:00:44,17185.012222222223
7109,Product inquiry,Closed,Low,2020-05-05,2023-06-01 18:31:45,26946.529166666667
7112,Technical issue,Closed,Low,2021-12-01,2023-06-01 02:52:48,13130.88
7116,Technical issue,Closed,High,2020-04-15,2023-06-01 03:58:52,27411.981111111112
7119,Cancellation request,Closed,High,2020-09-22,2023-06-01 13:03:57,23581.065833333334
7121,Refund request,Closed,Low,2021-12-05,2023-06-01 03:28:59,13035.483055555556
7122,Product inquiry,Closed,Critical,2020-05-14,2023-06-01 02:15:01,26714.250277777777
7124,Technical issue,Closed,Critical,2021-07-10,2023-06-01 07:20:04,16591.334444444445
7127,Refund request,Closed,Medium,2021-01-19,2023-06-01 14:41:06,20726.685
7128,Technical issue,Closed,Low,2021-03-21,2023-06-01 11:24:08,19259.402222222223
7130,Cancellation request,Closed,High,2020-09-14,2023-06-01 09:31:11,23769.519722222223
7132,Refund request,Closed,Low,2021-04-02,2023-06-01 20:38:14,18980.637222222223
7136,Technical issue,Closed,Low,2021-06-09,2023-06-02 00:10:20,17352.172222222223
7137,Technical issue,Closed,Low,2021-08-23,2023-06-01 10:10:22,15538.172777777778
7139,Billing inquiry,Closed,Low,2020-03-01,2023-06-01 19:31:25,28507.52361111111
7141,Product inquiry,Closed,Critical,2021-01-30,2023-06-01 07:00:29,20455.008055555554
7142,Technical issue,Closed,Medium,2020-12-28,2023-06-01 15:42:30,21255.708333333332
7143,Cancellation request,Closed,Critical,2021-03-01,2023-06-01 06:02:31,19734.041944444445
7148,Technical issue,Closed,Medium,2021-02-14,2023-06-01 09:00:37,20097.01027777778
7149,Billing inquiry,Closed,Low,2021-07-03,2023-06-01 14:24:39,16766.41083333333
7150,Product inquiry,Closed,Medium,2021-12-13,2023-06-01 09:17:40,12849.294444444444
7153,Product inquiry,Closed,High,2020-10-06,2023-06-01 17:29:44,23249.495555555557
7157,Product inquiry,Closed,High,2020-12-12,2023-06-01 01:42:50,21625.713888888888
7158,Product inquiry,Closed,Medium,2020-10-20,2023-06-01 12:33:51,22908.564166666667
7164,Refund request,Closed,Low,2021-05-24,2023-06-01 03:58:59,17715.983055555556
7166,Technical issue,Closed,Medium,2020-01-27,2023-06-01 08:51:03,29312.850833333334
7168,Technical issue,Closed,Medium,2020-03-08,2023-06-01 06:35:05,28326.584722222222
7172,Technical issue,Closed,High,2021-07-04,2023-06-01 09:56:11,16737.936388888887
7174,Cancellation request,Closed,Medium,2020-10-28,2023-06-01 10:58:14,22714.970555555556
7183,Cancellation request,Closed,Medium,2020-10-21,2023-06-01 22:50:25,22894.840277777777
7189,Technical issue,Closed,High,2020-02-24,2023-06-01 21:41:34,28653.69277777778
7190,Technical issue,Closed,Critical,2021-08-10,2023-06-01 07:30:34,15847.509444444444
7193,Refund request,Closed,Medium,2021-03-17,2023-06-01 04:30:37,19348.51027777778
7195,Billing inquiry,Closed,Critical,2021-04-01,2023-06-01 17:35:40,19001.594444444443
7197,Technical issue,Closed,Critical,2020-10-22,2023-06-01 04:13:43,22852.22861111111
7198,Cancellation request,Closed,Medium,2020-11-30,2023-06-01 23:43:46,21935.729444444445
7200,Cancellation request,Closed,Critical,2021-12-27,2023-06-01 14:49:49,12518.830277777777
7202,Billing inquiry,Closed,Critical,2020-03-01,2023-06-01 10:04:52,28498.08111111111
7204,Refund request,Closed,Medium,2021-05-28,2023-06-01 22:27:54,17638.465
7209,Refund request,Closed,Low,2020-01-02,2023-06-01 15:37:01,29919.616944444446
7215,Product inquiry,Closed,Low,2020-05-25,2023-06-01 21:58:08,26469.96888888889
7217,Technical issue,Closed,Low,2021-11-22,2023-06-01 18:15:10,13362.252777777778
7220,Product inquiry,Closed,Low,2020-12-15,2023-06-01 15:32:15,21567.5375
7221,Refund request,Closed,Low,2020-12-24,2023-06-01 12:23:16,21348.387777777778
7223,Billing inquiry,Closed,Critical,2021-08-19,2023-06-01 15:27:19,15639.455277777777
7237,Product inquiry,Closed,Critical,2021-07-03,2023-06-01 16:36:43,16768.611944444445
7239,Billing inquiry,Closed,Medium,2020-01-05,2023-06-01 07:28:45,29839.479166666668
7241,Cancellation request,Closed,Critical,2021-03-03,2023-06-01 14:43:47,19694.729722222222
7245,Product inquiry,Closed,Critical,2021-03-29,2023-06-01 04:46:53,19060.78138888889
7249,Refund request,Closed,Medium,2020-12-07,2023-06-01 07:15:57,21751.265833333335
7264,Product inquiry,Closed,Critical,2021-04-19,2023-06-01 08:56:18,18560.93833333333
7266,Technical issue,Closed,Critical,2021-12-24,2023-06-01 17:01:21,12593.0225
7280,Refund request,Closed,High,2020-06-14,2023-06-01 05:55:40,25973.92777777778
7281,Cancellation request,Closed,High,2021-08-29,2023-06-01 22:23:41,15406.394722222221
7285,Refund request,Closed,Medium,2021-02-05,2023-06-01 07:38:46,20311.64611111111
7297,Refund request,Closed,Medium,2020-10-09,2023-06-01 14:24:01,23174.40027777778
7300,Refund request,Closed,Low,2021-11-05,2023-06-01 07:44:05,13759.734722222222
7302,Technical issue,Closed,Critical,2021-06-18,2023-06-01 05:36:08,17117.602222222224
7303,Billing inquiry,Closed,Medium,2021-01-03,2023-06-02 00:00:10,21120.00277777778
7310,Cancellation request,Closed,Low,2021-03-31,2023-06-01 21:35:20,19029.588888888888
7315,Refund request,Closed,Medium,2020-09-22,2023-06-01 23:56:28,23591.94111111111
7318,Product inquiry,Closed,High,2020-03-09,2023-06-01 13:36:33,28309.609166666665
7319,Product inquiry,Closed,Critical,2020-09-10,2023-06-01 21:01:34,23877.02611111111
7320,Refund request,Closed,High,2020-05-31,2023-06-02 00:19:35,26328.32638888889
7325,Technical issue,Closed,Low,2020-04-27,2023-06-01 06:54:43,27126.911944444444
7326,Product inquiry,Closed,Critical,2020-11-12,2023-06-01 13:07:45,22357.129166666666
7327,Cancellation request,Closed,Critical,2020-02-10,2023-06-01 08:08:46,28976.14611111111
7328,Billing inquiry,Closed,Critical,2021-06-23,2023-06-01 04:42:47,16996.713055555556
7329,Technical issue,Closed,Low,2021-10-21,2023-06-01 19:30:49,14131.513611111111
7331,Billing inquiry,Closed,Critical,2021-02-23,2023-06-01 11:07:52,19883.13111111111
7332,Billing inquiry,Closed,Low,2020-03-26,2023-06-01 23:29:54,27911.498333333333
7333,Refund request,Closed,Critical,2020-08-18,2023-06-01 03:17:56,24411.29888888889
7334,Technical issue,Closed,Low,2021-06-18,2023-06-01 18:48:58,17130.81611111111
7335,Product inquiry,Closed,High,2020-05-13,2023-06-01 19:02:00,26755.033333333333
7340,Cancellation request,Closed,Critical,2021-11-09,2023-06-01 03:08:08,13659.135555555555
7341,Technical issue,Closed,Low,2021-10-29,2023-06-01 08:40:10,13928.669444444444
7342,Billing inquiry,Closed,Critical,2021-02-02,2023-06-01 03:38:11,20379.636388888888
7343,Refund request,Closed,Low,2021-05-25,2023-06-01 19:29:13,17707.486944444445
7350,Billing inquiry,Closed,High,2021-12-21,2023-06-01 16:12:22,12664.20611111111
7351,Billing inquiry,Closed,High,2021-01-29,2023-06-01 09:26:24,20481.44
7357,Billing inquiry,Closed,Low,2021-01-06,2023-06-01 08:53:32,21032.89222222222
7359,Billing inquiry,Closed,Medium,2020-12-02,2023-06-01 01:00:34,21865.009444444444
7360,Cancellation request,Closed,Low,2020-06-22,2023-06-01 05:37:36,25781.626666666667
7366,Billing inquiry,Closed,Critical,2021-02-09,2023-06-01 03:39:46,20211.66277777778
7371,Cancellation request,Closed,Low,2020-01-28,2023-06-01 01:05:54,29281.09833333333
7372,Refund request,Closed,Critical,2021-11-08,2023-06-01 09:35:55,13689.59861111111
7374,Refund request,Closed,High,2021-04-14,2023-06-01 02:12:57,18674.215833333332
7375,Cancellation request,Closed,Low,2021-02-23,2023-06-01 16:58:58,19888.98277777778
7378,Refund request,Closed,Critical,2020-02-23,2023-06-01 04:19:01,28660.316944444443
7387,Product inquiry,Closed,High,2020-06-10,2023-06-01 00:39:14,26064.65388888889
7388,Product inquiry,Closed,Medium,2021-01-19,2023-06-01 13:58:16,20725.97111111111
7389,Billing inquiry,Closed,High,2020-12-05,2023-06-01 13:28:17,21805.471388888887
7390,Product inquiry,Closed,Critical,2021-06-07,2023-06-01 16:53:19,17392.88861111111
7393,Product inquiry,Closed,High,2020-03-08,2023-06-01 00:56:24,28320.94
7394,Cancellation request,Closed,High,2021-04-16,2023-06-01 17:52:25,18641.87361111111
7399,Refund request,Closed,Critical,2020-01-15,2023-06-01 07:14:32,29599.242222222223
7402,Billing inquiry,Closed,Low,2020-02-24,2023-06-01 21:11:36,28653.193333333333
7403,Technical issue,Closed,Critical,2020-06-29,2023-06-01 06:11:38,25614.193888888887
7405,Cancellation request,Closed,High,2021-04-24,2023-06-01 16:23:41,18448.394722222223
7406,Cancellation request,Closed,High,2020-11-04,2023-06-01 18:15:43,22554.261944444443
7409,Cancellation request,Closed,Critical,2020-12-16,2023-06-01 17:55:48,21545.93
7413,Refund request,Closed,High,2021-05-31,2023-06-01 18:53:54,17562.898333333334
7420,Cancellation request,Closed,High,2021-07-04,2023-06-01 08:02:05,16736.034722222223
7429,Refund request,Closed,Critical,2020-11-17,2023-06-01 05:28:18,22229.471666666668
7431,Product inquiry,Closed,Medium,2020-03-06,2023-06-01 06:43:20,28374.722222222223
7432,Refund request,Closed,Medium,2021-04-06,2023-06-01 19:02:21,18883.039166666666
7434,Billing inquiry,Closed,Low,2021-12-26,2023-06-01 19:26:25,12547.440277777778
7441,Cancellation request,Closed,Critical,2021-05-08,2023-06-01 02:19:33,18098.325833333332
7445,Cancellation request,Closed,Low,2020-11-17,2023-06-01 14:05:40,22238.094444444443
7449,Technical issue,Closed,High,2020-02-14,2023-06-01 20:05:46,28892.09611111111
7450,Refund request,Closed,Low,2020-06-27,2023-06-01 03:12:47,25659.213055555556
7454,Technical issue,Closed,High,2021-06-20,2023-06-01 11:48:54,17075.815
7457,Product inquiry,Closed,Medium,2020-09-22,2023-06-01 17:21:58,23585.36611111111
7464,Billing inquiry,Closed,Low,2020-08-20,2023-06-01 06:53:06,24366.885
7465,Technical issue,Closed,Low,2020-06-23,2023-06-01 17:37:08,25769.61888888889
7471,Billing inquiry,Closed,Low,2020-04-23,2023-06-01 06:33:16,27222.554444444446
7474,Product inquiry,Closed,High,2021-10-09,2023-06-01 15:01:21,14415.0225
7475,Billing inquiry,Closed,Low,2021-07-09,2023-06-01 09:42:23,16617.706388888888
7477,Billing inquiry,Closed,Medium,2020-04-07,2023-06-01 07:17:26,27607.290555555555
7478,Product inquiry,Closed,Critical,2021-04-06,2023-06-01 18:06:28,18882.10777777778
7479,Technical issue,Closed,Critical,2021-07-07,2023-06-01 07:28:30,16663.475
7480,Refund request,Closed,Critical,2020-10-14,2023-06-01 21:36:31,23061.60861111111
7486,Refund request,Closed,Medium,2020-08-29,2023-06-01 03:57:40,24147.96111111111
7488,Cancellation request,Closed,Medium,2020-07-02,2023-06-01 13:30:43,25549.511944444443
7491,Refund request,Closed,High,2021-09-18,2023-06-01 13:28:48,14917.48
7494,Billing inquiry,Closed,Critical,2020-02-25,2023-06-01 08:11:51,28616.1975
7495,Billing inquiry,Closed,Low,2021-05-04,2023-06-01 08:02:53,18200.048055555555
7496,Technical issue,Closed,High,2020-05-13,2023-06-01 22:52:55,26758.881944444445
7502,Cancellation request,Closed,High,2021-11-02,2023-06-01 21:34:03,13845.5675
7504,Product inquiry,Closed,Low,2021-10-08,2023-06-01 18:22:06,14442.368333333334
7506,Billing inquiry,Closed,High,2021-07-16,2023-06-01 10:17:08,16450.285555555554
7507,Technical issue,Closed,Critical,2021-06-21,2023-06-01 20:52:08,17060.86888888889
7510,Refund request,Closed,High,2020-02-06,2023-06-01 17:10:13,29081.17027777778
7512,Cancellation request,Closed,Medium,2021-08-30,2023-06-01 14:15:16,15374.254444444445
7514,Technical issue,Closed,Low,2021-08-05,2023-06-01 15:56:19,15975.93861111111
7517,Technical issue,Closed,Low,2020-08-18,2023-06-01 16:44:24,24424.74
7519,Technical issue,Closed,Low,2021-01-18,2023-06-01 02:48:25,20738.806944444445
7520,Cancellation request,Closed,Critical,2020-10-21,2023-06-01 08:44:26,22880.740555555556
7521,Technical issue,Closed,Low,2020-07-31,2023-06-01 03:18:27,24843.3075
7523,Refund request,Closed,Critical,2021-12-20,2023-06-01 21:44:31,12693.741944444444
7524,Cancellation request,Closed,Low,2021-06-12,2023-06-01 01:04:31,17257.075277777778
7526,Billing inquiry,Closed,High,2021-12-26,2023-06-01 02:33:35,12530.559722222222
7528,Technical issue,Closed,Medium,2021-12-01,2023-06-01 01:24:37,13129.410277777777
7531,Technical issue,Closed,High,2021-01-10,2023-06-01 07:58:41,20935.978055555555
7533,Cancellation request,Closed,High,2020-07-23,2023-06-01 17:42:44,25049.71222222222
7538,Technical issue,Closed,Medium,2021-12-04,2023-06-01 19:58:50,13075.980555555556
7540,Cancellation request,Closed,High,2020-03-07,2023-06-01 21:39:54,28365.665
7542,Product inquiry,Closed,Medium,2020-10-23,2023-06-01 16:07:55,22840.131944444445
7543,Refund request,Closed,Critical,2021-03-25,2023-06-01 07:41:57,19159.699166666665
7544,Refund request,Closed,High,2021-10-02,2023-06-01 11:41:59,14579.699722222222
7548,Cancellation request,Closed,Medium,2021-05-15,2023-06-01 04:43:03,17932.7175
7549,Technical issue,Closed,High,2021-05-10,2023-06-01 15:33:04,18063.551111111112
7550,Refund request,Closed,High,2021-09-15,2023-06-01 11:26:06,14987.435
7556,Technical issue,Closed,Critical,2021-05-12,2023-06-01 09:12:13,18009.203611111112
7558,Refund request,Closed,Low,2021-11-17,2023-06-01 11:14:15,13475.2375
7559,Technical issue,Closed,High,2020-05-31,2023-06-01 03:23:17,26307.388055555555
7563,Product inquiry,Closed,Medium,2021-02-21,2023-06-01 18:37:23,19938.623055555556
7568,Cancellation request,Closed,High,2020-08-06,2023-06-01 08:46:27,24704.774166666666
7569,Cancellation request,Closed,Medium,2020-02-17,2023-06-01 16:53:29,28816.89138888889
7573,Cancellation request,Closed,High,2020-08-09,2023-06-01 23:27:35,24647.459722222222
7577,Billing inquiry,Closed,Critical,2021-11-02,2023-06-01 12:15:39,13836.260833333334
7581,Refund request,Closed,Low,2021-09-22,2023-06-01 05:00:43,14813.011944444444
7582,Technical issue,Closed,High,2020-02-25,2023-06-01 08:07:44,28616.12888888889
7584,Refund request,Closed,Critical,2021-03-10,2023-06-01 05:50:48,19517.846666666668
7586,Refund request,Closed,High,2020-02-08,2023-06-01 05:55:51,29021.930833333332
